Water Control Zone	River	Station	Dates	Sample No	5-Day Biochemical Oxygen Demand (mg/L)	Aluminium (?g/L)	Ammonia-Nitrogen (mg/L)	Anionic Surfactants (as Manoxol OT) (mg/L)	Antimony (?g/L)	Arsenic (?g/L)	Barium (?g/L)	Beryllium (?g/L)	Boron (?g/L)	Cadmium (?g/L)	Chemical Oxygen Demand (mg/L)	Chloride (mg/L)	Chlorophyll-?? (mg/m³)	Chromium (?g/L)	Conductivity (?S/cm)	Copper (?g/L)	Cyanide (mg/L)	Dissolved Oxygen (%saturation)	Dissolved Oxygen (mg/L)	Faecal Coliforms (counts/100mL)	Flow (m³/s)	Fluoride (mg/L)	Free Hydrogen Sulphide (mg/L)	Iron (?g/L)	Lead (?g/L)	Manganese (?g/L)	Mercury (?g/L)	Molybdenum (?g/L)	Nickel (?g/L)	Nitrate-Nitrogen (mg/L)	Nitrite-Nitrogen (mg/L)	Oil and Grease (mg/L)	Orthophosphate Phosphorus (mg/L)	pH	Phaeopigment (mg/m³)	Salinity (psu)	Silica (as SiO?) (mg/L)	Silver (?g/L)	Sulphide (mg/L)	Suspended solids (mg/L)	Thallium (?g/L)	Total Kjeldahl Nitrogen (mg/L)	Total Organic Carbon (mg/L)	Total Phosphorus (mg/L)	Total Solids (mg/L)	Total Volatile Solids (mg/L)	Turbidity (NTU)	Vanadium (?g/L)	Water Temperature (°C)	Zinc (?g/L)	??. ????????  (counts/100mL)
Deep Bay	Kam Tin River	KT2	9/16/2020	1	6.8	<50	1.9	0.07	<1	2	17	<1	<50	<0.1	11	<10	1.2	<1	246	2	<0.01	91	6.7	130000	1.314	<0.2	<0.01	130	<1	<10	<1	3	1	0.5	0.12	<0.5	0.36	8	1.3	0.1	17	<1	<0.02	8.4	<1	2.2	5	0.61	180	44	7.5	<2	31.3	19	83000
Deep Bay	Kam Tin River	KT2	10/7/2020	1	8.6	<50	3.7	0.14	<1	2	15	<1	<50	<0.1	15	14	6.5	<1	266	3	<0.01	75	6	100000	0.733	0.2	<0.01	183	<1	<10	<1	<2	2	0.3	0.13	<0.5	0.82	7.3	3	0.1	20	<1	0.02	8.5	<1	4.1	5	1	190	46	5.6	<2	26.5	<10	63000
Deep Bay	Kam Tin River	KT2	11/16/2020	1	130	<50	13	0.15	<1	2	29	<1	71	<0.1	120	71	8.2	<1	482	2	<0.01	19	1.6	2100000	0.452	0.3	<0.01	647	<1	222	<1	2	2	0.006	0.028	1.5	1.8	7.4	8	0.2	18	<1	0.15	48	<1	25	54	4.1	420	180	15.4	<2	26	<10	420000
Victoria Harbour	Kau Wa Keng Stream	KW3	1/16/2020	1	6.8	<50	2.6	0.16	<1	<1	45	<1	683	2.7	9	3700	0.9	<1	9696	4	<0.01	119	10.4	460000	0.025	0.7	<0.01	<50	<1	347	<1	<2	3	2.8	0.43	<0.5	0.13	7.5	2.5	6.1	9.6	<1	0.04	2.7	<1	3.4	4	0.24	7700	1500	2.8	<2	20	169	440000
Victoria Harbour	Kau Wa Keng Stream	KW3	3/20/2020	1	6.1	<50	1.1	0.2	<1	<1	54	<1	396	2.5	25	2400	1.4	<1	6458	3	<0.01	117	9.9	95000	0.034	0.8	<0.01	67	<1	795	<1	<2	2	3.4	0.45	<0.5	0.095	8.4	2.1	3.7	11	<1	<0.02	4.5	<1	1.9	4	0.19	5000	1100	2.1	<2	22.4	122	79000
Victoria Harbour	Kau Wa Keng Stream	KW3	5/14/2020	1	4.4	84	0.71	0.13	<1	<1	57	<1	576	3	8	3100	2.1	<1	9573	4	<0.01	116	9.1	75000	0.016	0.9	<0.01	64	1	895	<1	3	3	1.8	0.13	<0.5	0.014	8.4	2	5.2	11	<1	<0.02	9	<1	1.2	3	0.13	7100	1600	4.8	<2	26.5	101	54000
Victoria Harbour	Kau Wa Keng Stream	KW3	6/11/2020	1	2.4	71	0.58	0.09	<1	<1	61	<1	232	3.3	8	950	0.5	1	3705	2	<0.01	96	7.5	72000	0.029	0.8	<0.01	76	<1	384	<1	<2	2	2.1	0.036	<0.5	0.028	7.1	0.6	1.9	14	<1	<0.02	8.9	<1	0.69	1	0.14	2700	630	8	<2	27	257	27000
Victoria Harbour	Kau Wa Keng Stream	KW3	9/2/2020	1	2	<50	0.91	<0.05	<1	<1	54	<1	194	3.1	6	770	0.9	<1	3169	2	<0.01	104	8	220000	0.019	0.8	<0.01	<50	<1	360	<1	<2	1	2	0.061	<0.5	0.045	7.4	0.7	1.5	13	<1	<0.02	2.8	<1	1.2	2	0.12	2000	400	0.9	<2	28.4	229	130000
Victoria Harbour	Kau Wa Keng Stream	KW3	10/15/2020	1	2.2	<50	0.26	0.09	<1	<1	57	<1	200	2.6	7	830	1.7	<1	2971	2	<0.01	101	8.4	40000	0.019	0.8	<0.01	<50	<1	367	<1	<2	1	2.4	0.043	<0.5	0.018	7.3	0.4	1.6	17	<1	<0.02	1	<1	0.54	1	0.06	2000	360	0.7	<2	24.2	235	25000
Victoria Harbour	Kau Wa Keng Stream	KW3	11/19/2020	1	2.4	<50	0.38	0.05	<1	<1	55	<1	357	2.7	23	1700	1.1	<1	5466	3	<0.01	108	8.9	61000	0.012	0.8	<0.01	<50	<1	388	<1	<2	2	2.3	0.08	<0.5	0.039	7.3	0.8	3	14	<1	<0.02	2.4	<1	0.86	3	0.13	4100	740	1.5	<2	24.3	199	40000
Tolo Harbour And Channel	Kwun Yam Shan Stream	KY1	1/15/2020	1	0.4	78	0.032	<0.05	<1	<1	11	<1	<50	<0.1	<2	50	<0.2	<1	72	<1	<0.01	96	9.2	160	0.009	<0.2	<0.01	<50	<1	<10	<1	<2	<1	0.26	0.008	<0.5	0.055	8.5	1.5	0	15	<1	<0.02	2.4	<1	0.21	<1	0.08	110	28	2.1	<2	17.6	<10	67
Tolo Harbour And Channel	Kwun Yam Shan Stream	KY1	5/8/2020	1	0.7	108	0.032	<0.05	<1	<1	15	<1	<50	<0.1	7	19	1.8	<1	93	1	<0.01	95	7.9	270	0.001	<0.2	<0.01	58	<1	<10	<1	<2	<1	0.27	0.005	<0.5	0.088	8.5	1.9	0	16	<1	<0.02	9.3	<1	0.34	2	0.12	100	40	3.1	<2	24.7	<10	120
Tolo Harbour And Channel	Kwun Yam Shan Stream	KY1	6/17/2020	1	<0.1	207	0.019	<0.05	<1	<1	11	<1	<50	<0.1	4	13	0.3	<1	82	<1	<0.01	96	7.9	1100	0.02	<0.2	<0.01	81	<1	<10	<1	<2	<1	0.6	<0.002	<0.5	0.081	8.8	0.7	0	13	<1	<0.02	3	<1	<0.05	1	0.09	78	28	3.4	<2	25.4	<10	330
Tolo Harbour And Channel	Kwun Yam Shan Stream	KY1	9/23/2020	1	0.7	267	0.021	<0.05	<1	<1	13	<1	<50	<0.1	4	<10	0.3	<1	99	<1	<0.01	97	7.9	3800	0.046	<0.2	<0.01	61	<1	<10	<1	<2	<1	0.65	<0.002	<0.5	0.052	8.2	0.2	0.1	13	<1	<0.02	6.2	<1	<0.05	1	0.09	64	24	4.2	<2	25.4	<10	90
Tolo Harbour And Channel	Kwun Yam Shan Stream	KY1	10/22/2020	1	<0.1	69	0.015	<0.05	<1	<1	12	<1	<50	<0.1	<2	23	0.4	<1	69	<1	<0.01	95	8.4	2200	0.007	<0.2	<0.01	<50	<1	<10	<1	<2	<1	0.14	0.012	<0.5	0.009	8.4	0.3	0	15	<1	<0.02	4.3	<1	0.12	<1	0.13	64	15	3.8	<2	21.9	<10	30
Tolo Harbour And Channel	Kwun Yam Shan Stream	KY1	11/12/2020	1	1.1	<50	0.025	<0.05	<1	<1	11	<1	<50	<0.1	3	19	<0.2	<1	64	<1	<0.01	99	8.8	660	0.004	<0.2	<0.01	<50	<1	<10	<1	<2	<1	0.34	0.007	<0.5	0.037	8.2	0.7	0	15	<1	<0.02	6.2	<1	0.13	1	0.1	120	54	6.9	<2	20.8	<10	60
Southern	Mui Wo River	MW1	1/10/2020	1	0.2	144	0.046	<0.05	<1	1	20	<1	497	<0.1	2	2300	0.7	<1	7736	1	<0.01	103	8.9	3800	0.084	<0.2	<0.01	<50	<1	25	<1	<2	1	0.8	0.008	<0.5	0.081	7.3	1.8	4.7	15	<1	<0.02	1.2	<1	0.3	<1	0.12	4400	740	1	<2	21.2	17	1300
Southern	Mui Wo River	MW1	3/4/2020	1	0.8	164	0.099	<0.05	<1	1	18	<1	620	<0.1	3	3300	3.7	<1	8876	2	<0.01	106	9.1	1400	null	<0.2	<0.01	<50	<1	32	<1	2	2	0.58	0.023	<0.5	0.095	7.6	6	5.4	12	<1	<0.02	9.3	<1	0.31	2	0.12	6900	1600	5	<2	21.3	18	900
Southern	Mui Wo River	MW1	4/22/2020	1	0.7	<50	0.23	<0.05	<1	2	21	<1	2489	<0.1	4	11000	1.2	2	28902	4	<0.01	68	5.1	2800	null	0.6	<0.01	100	<1	30	<1	7	7	0.25	0.017	<0.5	0.063	7.6	2.2	18.1	5.7	<1	<0.02	9	<1	0.48	2	0.08	28000	7200	2.2	<2	24.3	16	1300
Southern	Mui Wo River	MW1	5/13/2020	1	0.7	<50	0.16	<0.05	<1	2	20	<1	539	<0.1	4	2800	0.5	<1	17137	1	<0.01	107	8	5800	null	0.3	<0.01	72	<1	48	<1	<2	1	0.44	0.02	<0.5	0.13	7.9	1.7	9.6	14	<1	<0.02	4.1	<1	0.22	2	0.14	8400	1500	2.1	<2	27.3	<10	1200
Southern	Mui Wo River	MW1	6/12/2020	1	0.4	<50	0.086	<0.05	<1	<1	16	<1	<50	<0.1	4	<10	0.4	<1	149	<1	<0.01	94	7.4	5200	0.153	<0.2	<0.01	102	<1	<10	<1	<2	<1	0.59	0.012	<0.5	0.067	7.9	0.6	0.1	15	<1	<0.02	1.4	<1	0.18	1	0.08	79	44	1.4	<2	28.1	13	600
Southern	Mui Wo River	MW1	7/9/2020	1	1.3	<50	0.14	<0.05	<1	2	21	<1	1760	<0.1	4	8000	1.7	1	27792	2	<0.01	93	6.6	3900	null	0.5	<0.01	<50	<1	16	<1	4	5	0.17	0.013	<0.5	0.052	7.9	2.1	15.7	7.7	<1	<0.02	5.2	<1	0.18	2	0.08	20000	3200	1.7	<2	29	<10	400
Southern	Mui Wo River	MW1	8/12/2020	1	1.4	51	0.11	0.38	<1	<1	12	<1	<50	<0.1	4	30	5.2	<1	73	<1	<0.01	96	7.7	7700	0.16	<0.2	<0.01	56	<1	11	<1	<2	<1	0.095	0.017	<0.5	0.008	7.4	3.6	0	12	<1	<0.02	1.3	<1	0.32	2	0.09	110	50	2.7	<2	27	<10	1600
Southern	Mui Wo River	MW1	9/11/2020	1	0.9	120	0.11	<0.05	<1	1	13	<1	<50	<0.1	5	13	0.5	<1	116	<1	<0.01	97	7.6	49000	0.12	<0.2	<0.01	140	<1	10	<1	<2	<1	0.28	0.01	<0.5	0.065	7.8	2.8	0.1	17	<1	<0.02	4.1	<1	0.32	3	0.11	120	87	3.6	<2	27.5	<10	4100
Southern	Mui Wo River	MW1	10/12/2020	1	0.4	<50	0.05	<0.05	<1	<1	13	<1	156	<0.1	5	590	1	1	2762	1	<0.01	105	8.3	4200	0.083	<0.2	<0.01	<50	<1	19	<1	<2	<1	0.14	0.009	<0.5	0.07	7.8	2.2	1.4	19	<1	<0.02	1.9	<1	0.25	<1	0.12	1400	270	2	<2	27.1	<10	220
Southern	Mui Wo River	MW1	11/9/2020	1	0.5	52	0.049	<0.05	<1	1	14	<1	281	<0.1	3	830	0.9	<1	3863	1	<0.01	105	8.8	1900	0.088	<0.2	<0.01	<50	<1	13	<1	<2	<1	0.16	0.013	<0.5	0.071	8.1	1.8	2.1	19	<1	<0.02	1.3	<1	0.34	<1	0.14	2100	380	1.8	<2	23.4	<10	910
Southern	Mui Wo River	MW1	12/3/2020	1	<0.1	<50	0.05	<0.05	<1	1	17	<1	318	<0.1	2	1800	<0.2	<1	6377	1	<0.01	100	8.9	780	0.053	<0.2	<0.01	<50	<1	21	<1	<2	1	0.26	0.002	<0.5	0.083	6.7	1.7	3.9	18	<1	<0.02	1.5	<1	0.28	<1	0.12	4200	670	1.3	<2	19.5	<10	100
Southern	Mui Wo River	MW2	1/10/2020	1	1.5	139	1	0.13	<1	1	17	<1	421	<0.1	18	1800	<0.2	<1	5385	1	<0.01	108	9.4	16000	null	<0.2	<0.01	136	<1	132	<1	<2	1	1	0.061	<0.5	0.098	7.5	2.4	3.1	15	<1	<0.02	4.2	<1	1.3	3	0.19	3600	550	2.5	<2	21.8	19	12000
Southern	Mui Wo River	MW2	3/4/2020	1	3.4	122	1.3	0.2	<1	2	12	<1	668	<0.1	18	4200	1.4	1	4653	2	<0.01	97	8.4	21000	null	<0.2	<0.01	55	<1	106	<1	2	2	0.58	0.14	<0.5	0.2	7.6	3.4	2.7	13	<1	<0.02	9	<1	2.1	4	0.31	9300	2300	6.3	<2	21.7	13	16000
Southern	Mui Wo River	MW2	5/13/2020	1	1	135	0.21	<0.05	<1	2	19	<1	2513	<0.1	8	11000	<0.2	2	36794	5	<0.01	105	7.3	3200	null	0.6	<0.01	95	<1	62	<1	7	6	0.35	0.017	<0.5	0.075	8	1.1	21.8	6.4	<1	<0.02	9.2	<1	0.29	2	0.1	28000	5100	2.7	3	27.9	18	490
Southern	Mui Wo River	MW2	6/12/2020	1	1	175	0.26	<0.05	<1	<1	9	<1	<50	<0.1	8	19	<0.2	<1	147	<1	<0.01	100	7.7	16000	null	<0.2	<0.01	441	<1	18	<1	<2	<1	0.26	0.006	<0.5	0.067	7.7	0.9	0.1	14	<1	<0.02	4.4	<1	0.45	3	0.09	88	16	4.5	<2	28.7	<10	6500
Southern	Mui Wo River	MW2	7/9/2020	1	1	<50	0.27	<0.05	<1	1	20	<1	1508	<0.1	7	5900	1.3	1	18992	2	<0.01	91	6.6	15000	null	0.4	<0.01	<50	<1	56	<1	4	4	0.23	0.015	<0.5	0.05	7.6	2.3	10.3	11	<1	<0.02	9.2	<1	0.47	3	0.12	15000	3200	3.4	<2	29.3	11	4500
Southern	Mui Wo River	MW2	9/11/2020	1	2.3	360	0.24	<0.05	<1	<1	10	<1	<50	<0.1	14	15	1	<1	129	1	<0.01	91	7.2	120000	null	<0.2	<0.01	560	2	<10	<1	<2	<1	0.27	0.022	<0.5	0.059	7.6	3.4	0.1	15	<1	<0.02	18	<1	0.64	5	0.17	120	66	18.6	<2	27.6	<10	8000
Southern	Mui Wo River	MW2	10/12/2020	1	0.6	69	0.12	<0.05	<1	<1	7	<1	78	<0.1	4	280	0.3	<1	1168	<1	<0.01	113	8.9	6500	null	<0.2	<0.01	235	<1	24	<1	<2	<1	0.14	0.006	<0.5	0.033	7.8	1.7	0.6	19	<1	<0.02	2.2	<1	0.37	2	0.08	700	140	2.9	<2	27.3	<10	3900
Southern	Mui Wo River	MW2	11/9/2020	1	1	51	0.36	0.26	<1	<1	8	<1	211	<0.1	4	760	0.7	<1	2825	<1	<0.01	113	9.4	23000	null	<0.2	<0.01	142	<1	43	<1	<2	<1	0.33	0.014	<0.5	0.048	8	2.2	1.5	18	<1	<0.02	2.6	<1	0.84	2	0.13	2000	340	2.4	<2	24.1	<10	11000
Southern	Mui Wo River	MW3	1/10/2020	1	0.4	171	0.009	<0.05	<1	<1	19	<1	<50	<0.1	4	11	1.4	<1	82	5	<0.01	106	9.4	940	0.032	<0.2	<0.01	<50	<1	<10	<1	<2	<1	0.53	0.004	<0.5	0.051	6.9	3.5	0	20	<1	<0.02	1.9	<1	0.17	<1	0.07	120	40	1.9	<2	21.6	24	210
Southern	Mui Wo River	MW3	3/4/2020	1	0.5	63	0.026	<0.05	<1	<1	22	<1	<50	<0.1	5	<10	0.7	<1	96	<1	<0.01	109	9.6	410	0.065	<0.2	<0.01	<50	<1	<10	<1	<2	<1	0.58	0.002	<0.5	0.056	7.2	1.6	0.1	18	<1	<0.02	1.5	<1	0.13	1	0.06	100	51	2.7	<2	21.7	<10	54
Southern	Mui Wo River	MW3	5/13/2020	1	0.6	<50	0.09	<0.05	<1	1	20	<1	<50	<0.1	4	<10	0.6	<1	94	<1	<0.01	98	7.9	4700	0.006	<0.2	<0.01	<50	<1	<10	<1	<2	<1	0.42	<0.002	<0.5	0.068	6.4	1.4	0	17	<1	<0.02	29	<1	0.12	1	0.08	200	62	1.2	<2	26	12	370
Southern	Mui Wo River	MW3	6/12/2020	1	0.3	<50	0.017	<0.05	<1	<1	18	<1	<50	<0.1	<2	<10	<0.2	<1	61	<1	<0.01	97	7.7	4200	0.2	<0.2	<0.01	<50	<1	20	<1	<2	<1	0.57	<0.002	<0.5	0.026	7.3	0.5	0	15	<1	<0.02	1	<1	0.09	<1	0.04	78	48	0.9	<2	27.4	<10	390
Southern	Mui Wo River	MW3	7/9/2020	1	0.7	<50	0.038	<0.05	<1	<1	14	<1	<50	<0.1	3	<10	1.3	<1	65	<1	<0.01	102	8	3200	0.097	<0.2	<0.01	<50	<1	<10	<1	<2	<1	0.18	<0.002	<0.5	0.04	6.5	2.9	0	15	<1	<0.02	1.3	<1	0.1	1	0.07	150	28	1.2	<2	28	<10	54
Southern	Mui Wo River	MW3	9/11/2020	1	0.5	120	0.027	<0.05	<1	<1	14	<1	<50	<0.1	7	<10	1.4	<1	57	<1	<0.01	96	7.7	28000	0.25	<0.2	<0.01	100	<1	<10	<1	<2	<1	0.19	0.008	<0.5	0.028	7.5	1.1	0	16	<1	<0.02	2.4	<1	0.14	2	0.06	65	48	2.9	<2	26.7	<10	2400
Southern	Mui Wo River	MW3	10/12/2020	1	0.4	68	0.01	<0.05	<1	<1	11	<1	<50	<0.1	4	<10	0.7	<1	61	<1	<0.01	111	9	400	0.067	<0.2	<0.01	<50	<1	11	<1	<2	<1	0.14	<0.002	<0.5	0.039	7.3	1.4	0	19	<1	<0.02	<0.5	<1	<0.05	<1	0.06	57	26	1.3	<2	26.1	<10	53
Southern	Mui Wo River	MW3	11/9/2020	1	0.6	127	0.015	<0.05	<1	1	13	<1	<50	<0.1	2	<10	1	<1	67	<1	<0.01	106	9	900	0.042	<0.2	<0.01	<50	<1	<10	<1	<2	<1	0.15	0.006	<0.5	0.062	6	2.1	0	21	<1	<0.02	5.6	<1	0.24	<1	0.1	100	30	2.6	<2	23.4	<10	110
Southern	Mui Wo River	MW4	1/10/2020	1	0.9	63	0.5	<0.05	<1	<1	40	<1	2429	<0.1	14	8600	4	1	25685	3	<0.01	89	7.1	2800	0.317	0.5	<0.01	89	<1	190	<1	5	7	0.56	0.009	<0.5	0.018	7.1	3.9	16.7	9.7	<1	<0.02	20	<1	0.59	3	0.14	20000	3200	9.3	<2	22.1	27	1600
Southern	Mui Wo River	MW4	3/4/2020	1	1.2	113	0.99	<0.05	<1	<1	23	<1	1638	<0.1	8	3700	2.5	2	18806	3	<0.01	73	6	1800	null	0.5	<0.01	<50	<1	236	<1	5	4	0.21	0.018	<0.5	0.041	7.1	3.9	11.9	11	<1	<0.02	17	<1	1.4	3	0.11	14000	2200	12.4	<2	22.1	17	1000
Southern	Mui Wo River	MW4	5/13/2020	1	1.2	<50	0.2	0.08	<1	2	15	<1	3288	<0.1	8	14000	3.6	2	41016	5	<0.01	109	7.4	1100	null	0.7	<0.01	86	<1	28	<1	9	8	0.26	0.015	<0.5	0.047	8.1	<0.2	24.4	4	<1	<0.02	11	<1	0.24	2	0.08	48000	22000	3.1	3	28.3	<10	280
Southern	Mui Wo River	MW4	6/12/2020	1	0.9	<50	0.16	<0.05	<1	<1	18	<1	529	<0.1	11	2200	0.3	<1	7534	1	<0.01	97	7.3	20000	0.624	0.2	<0.01	82	<1	40	<1	<2	1	0.48	0.014	<0.5	0.053	7.3	1.5	3.8	14	<1	<0.02	3.9	<1	0.23	2	0.07	6500	1200	2.4	<2	29.4	<10	9100
Southern	Mui Wo River	MW4	7/9/2020	1	1.9	<50	0.2	<0.05	<1	2	17	<1	3136	<0.1	13	13000	2.7	2	39414	4	<0.01	88	5.9	1600	0.55	0.7	<0.01	<50	<1	23	<1	8	8	0.18	0.02	<0.5	0.039	7.9	1.6	22.9	3.6	<1	<0.02	10	<1	0.44	2	0.08	29000	4500	1.9	2	29.2	<10	600
Southern	Mui Wo River	MW4	9/11/2020	1	1.8	140	0.53	<0.05	<1	<1	15	<1	210	<0.1	16	740	3.4	<1	2647	1	<0.01	91	6.9	160000	0.45	<0.2	<0.01	500	<1	70	<1	<2	<1	0.36	0.016	<0.5	0.1	7.3	3.2	1.3	17	<1	<0.02	15	<1	1.1	5	0.24	2000	450	9.5	<2	28.8	20	12000
Southern	Mui Wo River	MW4	10/12/2020	1	0.7	<50	0.23	0.05	<1	<1	30	<1	1616	<0.1	5	7300	1.4	2	22601	3	<0.01	92	6.5	940	0.208	0.4	<0.01	78	<1	121	<1	4	4	0.14	0.012	<0.5	0.045	6.9	3.3	12.4	15	<1	<0.02	19	<1	0.38	2	0.12	21000	7100	7.6	<2	29.5	14	280
Southern	Mui Wo River	MW4	11/9/2020	1	1	<50	0.3	<0.05	<1	1	32	<1	2440	<0.1	12	9400	3.4	2	26350	4	<0.01	96	7.2	2800	0.188	0.5	<0.01	67	<1	94	<1	6	6	0.25	0.01	<0.5	0.056	6.8	4.9	15.9	11	<1	<0.02	16	<1	0.7	3	0.16	23000	3900	8.5	<2	25.6	12	860
Southern	Mui Wo River	MW5	1/10/2020	1	1.1	184	0.6	<0.05	<1	<1	18	<1	655	<0.1	17	3100	4.2	<1	7792	2	<0.01	111	9.5	7000	0.059	0.3	<0.01	190	<1	112	<1	2	2	0.46	0.032	<0.5	0.019	7.2	7.2	4.7	18	<1	<0.02	11	<1	1	3	0.14	6100	990	5	<2	21.6	19	3400
Southern	Mui Wo River	MW5	3/4/2020	1	2.3	61	0.56	0.1	<1	<1	16	<1	307	<0.1	8	2500	5	<1	2890	1	<0.01	81	7.1	19000	null	0.2	<0.01	<50	<1	88	<1	<2	<1	0.23	0.062	<0.5	0.035	7.5	4.9	1.6	17	<1	<0.02	8.6	<1	1.1	3	0.13	5000	870	5.3	<2	21.3	11	7400
Southern	Mui Wo River	MW5	5/13/2020	1	4.7	<50	0.31	0.09	<1	1	23	<1	1271	<0.1	16	5600	17	1	12568	2	<0.01	116	8.8	33000	0.326	0.5	<0.01	209	<1	159	<1	4	3	0.28	0.035	<0.5	0.059	7.8	2.6	6.8	13	<1	<0.02	14	<1	0.56	4	0.14	13000	2600	4.7	<2	27.9	<10	3700
Southern	Mui Wo River	MW5	6/12/2020	1	1	164	0.18	<0.05	<1	<1	10	<1	<50	<0.1	6	57	0.6	<1	297	<1	<0.01	95	7.2	19000	0.078	0.2	<0.01	264	<1	<10	<1	<2	<1	0.36	0.01	<0.5	0.042	7.6	1.2	0.1	20	<1	<0.02	6.3	<1	0.38	2	0.07	160	33	5.2	<2	29.6	<10	5600
Southern	Mui Wo River	MW5	7/9/2020	1	2.1	<50	0.22	<0.05	<1	1	18	<1	1588	<0.1	7	7200	1.6	1	27727	3	<0.01	91	6.4	52000	0.112	0.5	<0.01	68	<1	22	<1	4	4	0.16	0.018	<0.5	0.059	7.8	2.4	15.6	11	<1	<0.02	11	<1	0.36	3	0.14	14000	2100	3.5	<2	29.2	12	7800
Southern	Mui Wo River	MW5	9/11/2020	1	1.6	200	0.22	<0.05	<1	<1	10	<1	<50	<0.1	15	44	1.1	<1	248	<1	<0.01	96	7.5	85000	0.148	<0.2	<0.01	340	<1	10	<1	<2	<1	0.18	0.015	<0.5	0.058	7.6	3	0.1	20	<1	<0.02	7.3	<1	0.61	4	0.12	180	52	8	<2	27.7	<10	4700
Southern	Mui Wo River	MW5	10/12/2020	1	1.1	<50	0.16	<0.05	<1	<1	16	<1	679	<0.1	3	580	0.3	2	16836	1	<0.01	89	6.8	4200	0.168	<0.2	<0.01	56	<1	50	<1	2	2	0.11	0.007	<0.5	0.025	7.3	1.2	9.5	19	<1	<0.02	2.4	<1	0.29	1	0.08	1500	260	3.7	<2	27.1	<10	1500
Southern	Mui Wo River	MW5	11/9/2020	1	1	<50	0.25	<0.05	<1	<1	16	<1	501	<0.1	8	2100	0.2	<1	4034	1	<0.01	98	8.3	37000	0.124	0.2	<0.01	80	<1	49	<1	<2	1	0.17	0.014	<0.5	0.008	8.4	3.3	2.2	21	<1	<0.02	4.8	<1	0.59	2	0.1	5800	1000	4.4	<2	23.1	<10	8000
Port Shelter	Ho Chung River	PR1	3/11/2020	1	2.3	<50	1.7	<0.05	<1	1	21	<1	2578	<0.1	16	11000	1	2	27594	5	<0.01	64	5.2	35000	null	0.7	<0.01	83	<1	92	<1	7	5	0.35	0.037	<0.5	0.12	7.6	1.7	18.8	7.5	<1	<0.02	3.5	<1	1.9	4	0.15	24000	4500	2.4	<2	20.4	19	19000
Port Shelter	Ho Chung River	PR1	4/15/2020	1	2.3	<50	1.6	0.05	<1	1	21	<1	1813	<0.1	13	7600	0.9	1	24779	3	<0.01	80	6.3	12000	null	0.7	<0.01	52	<1	97	<1	6	5	0.38	0.046	<0.5	0.11	7.4	1.1	15.8	9.7	<1	<0.02	4.2	<1	2	3	0.2	18000	2900	4.1	<2	22.9	13	6000
Port Shelter	Ho Chung River	PR1	5/21/2020	1	0.6	<50	0.25	<0.05	<1	<1	33	<1	362	<0.1	19	1500	0.5	1	6881	1	<0.01	89	7.2	15000	null	0.2	<0.01	53	<1	66	<1	2	1	0.71	0.014	<0.5	0.038	7.2	1.7	3.8	11	<1	<0.02	9.8	<1	0.53	4	0.06	3500	620	11.5	<2	25.3	<10	6900
Port Shelter	Ho Chung River	PR1	6/3/2020	1	1.3	<50	0.32	<0.05	<1	1	25	<1	1721	<0.1	8	7400	1.1	1	23413	2	<0.01	106	7.5	9900	null	0.5	<0.01	55	<1	59	<1	5	3	0.34	0.011	<0.5	0.013	7.8	1	12.9	8.9	<1	<0.02	6.3	<1	0.8	2	0.06	17000	3000	3	<2	29.5	<10	1100
Port Shelter	Ho Chung River	PR1	7/10/2020	1	1.7	<50	0.26	0.08	<1	1	27	<1	1878	<0.1	11	7500	2.4	2	24716	3	<0.01	98	6.9	4000	null	0.5	<0.01	52	<1	85	<1	5	4	0.24	0.01	<0.5	0.035	8	1.5	13.6	11	<1	<0.02	11	<1	0.36	2	0.13	16000	2700	3.9	<2	29.8	<10	860
Port Shelter	Ho Chung River	PR1	8/26/2020	1	0.8	215	0.28	<0.05	<1	<1	21	<1	1167	<0.1	6	5400	2.7	2	17982	2	<0.01	97	6.9	7100	null	0.4	<0.01	95	<1	42	<1	4	3	0.3	0.01	<0.5	0.03	8	1.6	9.5	11	<1	<0.02	3.2	<1	0.44	2	0.09	12000	2100	4.1	<2	30.6	<10	1000
Port Shelter	Ho Chung River	PR1	9/14/2020	1	0.2	130	0.16	0.06	<1	<1	27	<1	450	<0.1	4	1700	<0.2	1	5688	<1	<0.01	101	7.9	17000	null	<0.2	<0.01	80	<1	70	<1	<2	<1	0.38	0.004	<0.5	0.02	7.4	1.6	2.9	14	<1	<0.02	6.2	<1	0.35	1	0.06	4200	840	4.1	<2	27.2	<10	2600
Port Shelter	Ho Chung River	PR1	10/17/2020	1	1.3	190	0.26	<0.05	<1	<1	22	<1	222	<0.1	5	970	0.7	<1	3421	<1	<0.01	95	7.7	8600	null	0.3	<0.01	64	<1	60	<1	<2	<1	0.39	0.007	<0.5	0.026	8.2	0.8	1.8	16	<1	<0.02	2.2	<1	0.44	1	0.07	2500	440	2.5	<2	25.6	40	1100
Port Shelter	Ho Chung River	PR1	11/23/2020	1	1.9	<50	1.3	<0.05	<1	<1	22	<1	1631	<0.1	11	5300	1.5	1	14898	3	<0.01	81	6.5	52000	null	0.6	<0.01	<50	<1	86	<1	5	3	0.42	0.022	<0.5	0.097	7.2	1.3	8.9	14	<1	0.02	6.2	<1	1.7	2	0.19	12000	2300	3	<2	23.6	22	13000
