"Water Control Zone","River","Station","Dates","Sample No","5-Day Biochemical Oxygen Demand (mg/L)","Aluminium (μg/L)","Ammonia-Nitrogen (mg/L)","Anionic Surfactants (as Manoxol OT) (mg/L)","Antimony (μg/L)","Arsenic (μg/L)","Barium (μg/L)","Beryllium (μg/L)","Boron (μg/L)","Cadmium (μg/L)","Chemical Oxygen Demand (mg/L)","Chloride (mg/L)","Chlorophyll-𝘢 (mg/m³)","Chromium (μg/L)","Conductivity (μS/cm)","Copper (μg/L)","Cyanide (mg/L)","Dissolved Oxygen (%saturation)","Dissolved Oxygen (mg/L)","Faecal Coliforms (counts/100mL)","Flow (m³/s)","Fluoride (mg/L)","Free Hydrogen Sulphide (mg/L)","Iron (μg/L)","Lead (μg/L)","Manganese (μg/L)","Mercury (μg/L)","Molybdenum (μg/L)","Nickel (μg/L)","Nitrate-Nitrogen (mg/L)","Nitrite-Nitrogen (mg/L)","Oil and Grease (mg/L)","Orthophosphate Phosphorus (mg/L)","pH","Phaeopigment (mg/m³)","Salinity (psu)","Silica (as SiO₂) (mg/L)","Silver (μg/L)","Sulphide (mg/L)","Suspended solids (mg/L)","Thallium (μg/L)","Total Kjeldahl Nitrogen (mg/L)","Total Organic Carbon (mg/L)","Total Phosphorus (mg/L)","Total Solids (mg/L)","Total Volatile Solids (mg/L)","Turbidity (NTU)","Vanadium (μg/L)","Water Temperature (°C)","Zinc (μg/L)","𝐸. 𝑐𝑜𝑙𝑖  (counts/100mL)"
"North Western","Tung Chung River","TC1","2021-05-26","1","0.5","<50","0.062","<0.05","<1","1","32","<1","<50","<0.1","16","180","0.8","<1","273","1","<0.01","81","6.4","30000","0.086","<0.2","<0.01","180","<1","46","<1","<2","1","0.36","0.008","<0.5","0.045","7.8","0.7","0.1","16","<1","<0.02","4.3","<1","","6","","170","52","5.7","<2","26.9","<10","3300"
"North Western","Tung Chung River","TC1","2021-06-02","1","<0.1","<50","0.024","<0.05","<1","<1","28","<1","<50","<0.1","13","11","0.5","<1","103","<1","<0.01","83","6.7","5100","0.048","<0.2","<0.01","87","<1","27","<1","<2","<1","0.31","<0.002","<0.5","0.005","7.2","<0.2","0.1","16","<1","<0.02","0.6","<1","","3","","120","67","1.4","<2","26.4","<10","400"
"North Western","Tung Chung River","TC1","2021-07-07","1","0.2","<50","0.016","<0.05","<1","<1","25","<1","<50","<0.1","5","13","0.5","<1","108","<1","<0.01","92","7.1","3000","0.028","<0.2","<0.01","110","<1","28","<1","<2","<1","0.047","<0.002","<0.5","0.005","6.7","0.7","0.1","17","<1","<0.02","0.9","<1","","2","","94","31","1.2","<2","28.5","<10","120"
"North Western","Tung Chung River","TC1","2021-08-12","1","<0.1","<50","0.02","<0.05","<1","<1","21","<1","<50","<0.1","4","<10","0.4","<1","68","<1","<0.01","91","7.1","3700","0.384","<0.2","<0.01","82","<1","32","<1","<2","2","0.07","<0.002","<0.5","0.004","6.6","0.2","0","16","<1","<0.02","1.5","<1","","1","","70","59","1","<2","28.1","11","760"
"North Western","Tung Chung River","TC1","2021-09-24","1","0.3","<50","0.014","<0.05","<1","1","16","<1","<50","<0.1","10","45","0.6","<1","60","<1","<0.01","96","7.5","6000","0.212","<0.2","<0.01","126","<1","18","<1","<2","<1","0.034","0.004","<0.5","<0.002","7.4","0.4","0","17","<1","<0.02","2","<1","","2","","140","48","1.9","<2","28","<10","910"
"North Western","Tung Chung River","TC1","2021-10-21","1","0.7","<50","0.024","<0.05","<1","<1","16","<1","<50","<0.1","<2","<10","0.4","<1","48","<1","<0.01","94","7.9","3600","0.781","<0.2","<0.02","<50","<1","30","<1","<2","<1","0.096","0.002","<0.5","0.005","6.7","<0.2","0","17","<1","<0.02","1.4","<1","","<1","","70","48","2","<2","24.2","12","350"
"North Western","Tung Chung River","TC1","2021-11-08","1","0.6","<50","0.02","<0.05","<1","<1","14","<1","<50","<0.1","<2","<10","0.3","<1","52","<1","<0.01","99","8.7","3400","0.219","<0.2","<0.01","52","<1","31","<1","<2","<1","0.077","<0.002","<0.5","0.007","7.3","0.4","0","18","<1","<0.02","2","<1","0.44","<1","0.11","100","45","1.1","<2","22","<10","800"
"North Western","Tung Chung River","TC1","2021-12-08","1","0.5","<50","0.015","<0.05","<1","<1","14","<1","<50","<0.1","<2","25","<0.2","<1","80","<1","<0.01","94","8.6","440","0.2","<0.2","<0.01","<50","<1","34","<1","<2","<1","0.041","<0.002","<0.5","0.004","7.1","<0.2","0","13","<1","<0.02","<0.5","<1","0.33","<1","<0.02","97","52","0.8","<2","20","<10","73"
"North Western","Tung Chung River","TC2","2021-03-01","1","2","<50","0.25","<0.05","<1","<1","19","<1","<50","<0.1","4","60","10","<1","115","<1","<0.01","115","10","9100","0.184","<0.2","<0.01","174","<1","30","<1","<2","<1","0.27","0.049","<0.5","0.009","8.6","5.6","0.1","18","<1","<0.02","3.2","<1","0.88","2","0.06","130","31","2.6","<2","22.5","<10","1100"
"North Western","Tung Chung River","TC2","2021-04-14","1","3.2","<50","0.092","<0.05","<1","2","10","<1","<50","<0.1","16","21","8.5","<1","188","<1","<0.01","117","8.5","9500","0.058","<0.2","<0.01","77","<1","13","<1","<2","<1","0.1","0.019","<0.5","0.039","8.8","6.1","0.1","18","<1","<0.02","7.4","<1","0.63","3","0.07","170","43","2.4","<2","32.3","<10","1600"
"North Western","Tung Chung River","TC2","2021-05-26","1","1.5","<50","0.046","<0.05","<1","2","16","<1","<50","<0.1","17","13","4","<1","165","1","<0.01","116","8.9","23000","0.254","<0.2","<0.01","126","<1","<10","<1","<2","<1","0.56","0.017","<0.5","0.057","8.6","2.6","0.1","15","<1","<0.02","6.4","<1","","7","","120","62","2.8","<2","29.1","<10","2200"
"North Western","Tung Chung River","TC2","2021-06-02","1","0.3","<50","0.036","<0.05","<1","1","20","<1","<50","<0.1","17","<10","0.6","<1","134","<1","<0.01","108","8.5","14000","0.216","<0.2","<0.01","82","<1","35","<1","<2","<1","0.25","0.009","<0.5","0.009","7.3","0.4","0.1","15","<1","<0.02","0.9","<1","","4","","160","88","1.7","<2","27.6","<10","2200"
"North Western","Tung Chung River","TC2","2021-07-07","1","1.5","<50","0.05","<0.05","<1","2","11","<1","<50","<0.1","14","13","5.7","<1","134","<1","<0.01","143","10.3","3900","0.132","<0.2","<0.01","134","<1","<10","<1","<2","<1","0.015","<0.002","<0.5","0.014","10.1","3.7","0.1","15","<1","<0.02","4.6","<1","","3","","96","46","1.6","<2","32.7","<10","100"
"North Western","Tung Chung River","TC2","2021-08-12","1","0.4","<50","0.028","<0.05","<1","2","8","<1","<50","<0.1","10","<10","0.8","<1","85","<1","<0.01","114","8.3","5200","0.12","<0.2","<0.01","158","<1","<10","<1","<2","<1","0.068","0.003","<0.5","0.013","8.9","0.5","0","15","<1","<0.02","3.2","<1","","2","","77","66","1.7","<2","32.2","<10","270"
"North Western","Tung Chung River","TC2","2021-09-24","1","0.8","<50","0.037","<0.05","<1","2","7","<1","<50","<0.1","9","<10","2.4","<1","85","<1","<0.01","108","7.9","7300","0.106","<0.2","<0.01","147","<1","<10","<1","<2","<1","0.03","0.006","<0.5","0.013","7.5","3.1","0","17","<1","<0.02","0.9","<1","","3","","48","7.5","2.5","<2","31.8","<10","1700"
"North Western","Tung Chung River","TC2","2021-10-21","1","0.8","<50","0.025","<0.05","<1","<1","10","<1","<50","<0.1","5","<10","12","<1","58","<1","<0.01","101","8.5","3700","0.112","<0.2","<0.02","<50","<1","<10","<1","<2","<1","0.069","<0.002","<0.5","0.006","7.2","1.9","0","15","<1","<0.02","4.3","<1","","1","","59","34","1.8","<2","24","<10","190"
"North Western","Tung Chung River","TC2","2021-11-08","1","0.7","<50","0.024","<0.05","<1","1","8","<1","<50","<0.1","3","<10","1.1","<1","60","<1","<0.01","104","8.7","3900","0.214","<0.2","<0.01","96","<1","14","<1","<2","<1","0.099","<0.002","<0.5","0.014","7.2","0.7","0","17","<1","<0.02","1.2","<1","0.37","1","0.08","100","55","1.4","<2","24.4","<10","900"
"North Western","Tung Chung River","TC2","2021-12-08","1","1.1","<50","0.036","<0.05","<1","<1","8","<1","<50","<0.1","3","<10","1.4","<1","67","<1","<0.01","107","9","1700","0.108","<0.2","<0.01","71","<1","<10","<1","<2","<1","0.15","0.004","<0.5","0.013","8.2","1.7","0","13","<1","<0.02","0.6","<1","0.39","1","0.02","63","25","0.6","<2","23.8","<10","240"
"North Western","Tung Chung River","TC3","2021-03-01","1","6.1","<50","4.2","0.43","<1","2","15","<1","<50","<0.1","7","13","1.3","<1","26","1","<0.01","95","8.2","69000","0.042","<0.2","<0.01","75","<1","15","<1","<2","<1","0.13","0.15","<0.5","0.16","8.6","1.3","0","15","<1","<0.02","2","<1","4.4","3","0.24","70","46","2","<2","22.3","<10","42000"
"North Western","Tung Chung River","TC3","2021-04-14","1","6.5","137","5.3","0.51","<1","2","13","<1","<50","<0.1","16","23","2.2","<1","219","3","<0.01","95","7.5","110000","0.015","1.1","<0.01","81","<1","<10","<1","<2","<1","0.13","0.16","<0.5","0.23","8.2","2.8","0.1","13","<1","<0.02","6.5","<1","6.2","5","0.39","170","48","2.4","<2","27.8","28","39000"
"North Western","Tung Chung River","TC3","2021-05-26","1","1.2","<50","0.87","<0.05","<1","1","16","<1","<50","<0.1","6","<10","1.2","<1","272","1","<0.01","109","8.4","73000","0.035","0.3","<0.01","<50","<1","<10","<1","<2","1","0.68","0.032","<0.5","0.074","8.7","0.6","0.1","9.8","<1","<0.02","4.7","<1","","3","","110","32","3.4","<2","29.2","<10","24000"
"North Western","Tung Chung River","TC3","2021-06-02","1","1.3","<50","0.86","<0.05","<1","1","19","<1","<50","<0.1","11","<10","0.4","<1","153","1","<0.01","104","8.1","64000","0.091","<0.2","<0.01","52","<1","<10","<1","<2","<1","0.56","0.033","<0.5","0.053","8","0.7","0.1","12","<1","<0.02","<0.5","<1","","3","","130","71","2.2","<2","28.1","<10","33000"
"North Western","Tung Chung River","TC3","2021-07-07","1","4","<50","1.4","0.15","<1","2","15","<1","<50","<0.1","12","19","1.9","<1","122","<1","<0.01","111","8.3","83000","0.024","<0.2","<0.01","76","<1","<10","<1","<2","<1","0.12","0.045","<0.5","0.082","8.8","1.6","0.1","13","<1","<0.02","1.8","<1","","4","","96","42","1.7","<2","30.3","<10","22000"
"North Western","Tung Chung River","TC3","2021-08-12","1","0.7","<50","0.33","<0.05","<1","1","13","<1","<50","<0.1","9","14","0.5","<1","59","<1","<0.01","103","8","40000","0.204","<0.2","<0.01","<50","<1","<10","<1","<2","<1","0.11","0.006","<0.5","0.016","7.3","0.8","0","12","<1","<0.02","0.9","<1","","1","","58","34","0.7","<2","28.8","<10","5300"
"North Western","Tung Chung River","TC3","2021-09-24","1","2.3","<50","1.1","0.06","<1","2","11","<1","<50","<0.1","7","<10","1","<1","135","<1","<0.01","106","8.1","120000","0.111","<0.2","<0.01","90","<1","19","<1","<2","<1","0.084","0.026","<0.5","0.056","8.2","0.9","0.1","15","<1","<0.02","1.6","<1","","2","","90","45","1.9","<2","29.3","<10","87000"
"North Western","Tung Chung River","TC3","2021-10-21","1","1.2","<50","0.3","0.07","<1","<1","13","<1","<50","<0.1","<2","<10","0.2","<1","49","<1","<0.01","99","8.2","23000","0.19","<0.2","<0.02","<50","<1","<10","<1","<2","<1","0.11","0.003","<0.5","0.023","7.1","<0.2","0","13","<1","<0.02","0.7","<1","","<1","","56","45","0.9","<2","24.4","<10","5900"
"North Western","Tung Chung River","TC3","2021-11-08","1","3.9","<50","0.95","0.11","<1","1","13","<1","<50","<0.1","5","<10","1.6","<1","95","<1","<0.01","101","8.5","63000","0.051","<0.2","<0.01","<50","<1","21","<1","<2","<1","0.11","0.01","<0.5","0.071","7.8","1.2","0","15","<1","<0.02","1.2","<1","1.7","2","0.21","100","58","1.7","<2","23.7","<10","33000"
"North Western","Tung Chung River","TC3","2021-12-08","1","3.8","<50","2","0.18","<1","1","12","<1","<50","<0.1","5","<10","1.1","<1","204","2","<0.01","100","8.7","70000","0.027","<0.2","<0.01","<50","<1","<10","<1","<2","<1","0.23","0.027","<0.5","0.13","8","0.8","0.1","11","<1","<0.02","2","<1","2.8","2","0.17","74","42","2.5","<2","22.3","<10","44000"
"North Western","Tuen Mun River","TN1","2021-02-19","1","32","<50","9.7","0.86","<1","<1","18","<1","148","<0.1","39","340","4.8","<1","1467","1","<0.01","46","4.1","130000","0.137","0.4","<0.01","131","<1","113","<1","<2","2","0.25","0.07","1.4","0.53","8","2.4","0.8","7.6","<1","0.04","16","<1","13","14","1","790","120","5.3","<2","21.3","<10","55000"
"North Western","Tuen Mun River","TN1","2021-03-25","1","33","<50","8.3","0.67","<1","<1","19","<1","148","<0.1","29","360","8.1","<1","1731","1","<0.01","53","4.4","470000","0.191","0.5","<0.01","58","<1","80","<1","<2","2","0.16","0.16","<0.5","0.51","8.2","2.2","0.9","7.9","<1","0.02","14","<1","12","8","0.92","920","160","5.6","<2","24.6","<10","80000"
"North Western","Tuen Mun River","TN1","2021-04-07","1","24","<50","8.3","0.75","<1","<1","19","<1","189","<0.1","32","540","25","<1","2158","1","<0.01","40","3.3","360000","0.19","0.5","<0.01","106","<1","90","<1","2","2","0.3","0.15","0.8","0.55","7.6","3.7","1.1","8","<1","0.04","11","<1","11","10","0.96","1300","210","6","<2","24.7","<10","130000"
"North Western","Tuen Mun River","TN1","2021-05-24","1","31","<50","6.8","0.7","<1","<1","20","<1","172","<0.1","35","370","9","<1","1822","2","<0.01","26","2","270000","0.211","0.5","<0.01","112","<1","78","<1","2","2","<0.002","0.011","0.6","0.52","7.5","3.1","0.8","8.8","<1","0.03","11","<1","","13","","960","200","5.1","<2","29.2","<10","100000"
"North Western","Tuen Mun River","TN1","2021-06-11","1","16","<50","6.9","0.6","<1","1","20","<1","156","<0.1","35","420","8.4","<1","2111","2","<0.01","59","4.4","410000","0.159","0.5","<0.01","119","<1","82","<1","3","2","0.65","0.18","0.5","0.58","7.7","4.6","1","10","<1","<0.02","11","<1","","11","","1100","140","6.2","<2","30.4","<10","190000"
"North Western","Tuen Mun River","TN1","2021-07-08","1","19","<50","5.4","0.38","<1","<1","24","<1","110","<0.1","25","300","3.8","<1","1642","1","<0.01","81","5.9","990000","0.138","0.5","<0.01","62","<1","72","<1","3","2","0.59","0.22","0.6","0.4","7.9","1.8","0.7","13","<1","<0.02","6.6","<1","","10","","770","110","6.6","<2","31.2","<10","230000"
"North Western","Tuen Mun River","TN1","2021-08-20","1","11","<50","6.2","0.32","<1","1","20","<1","142","<0.1","20","400","1.3","<1","2099","2","<0.01","64","4.8","180000","0.072","0.5","<0.01","67","<1","80","<1","3","3","0.38","0.22","<0.5","0.48","8","1.2","1","13","<1","<0.02","3","<1","","7","","970","180","6","<2","30","<10","44000"
"North Western","Tuen Mun River","TN1","2021-09-02","1","23","<50","6.9","0.5","<1","1","24","<1","180","<0.1","36","480","16","1","2302","2","<0.01","33","2.4","290000","0.126","0.5","<0.01","110","<1","102","<1","3","2","<0.002","0.002","0.6","0.54","7.4","3.3","1.1","12","<1","0.03","15","<1","","9","","1200","220","4.8","<2","30.6","17","110000"
"North Western","Tuen Mun River","TN1","2021-10-18","1","17","90","5.8","0.36","<1","1","22","<1","147","<0.1","26","470","3.4","<1","2109","<1","<0.01","60","4.9","300000","0.105","0.5","<0.01","<50","<1","83","<1","2","1","0.71","0.15","0.8","0.49","7.6","3.1","1.1","12","<1","<0.02","3","<1","","10","","1200","250","4.1","<2","25.9","<10","100000"
"North Western","Tuen Mun River","TN1","2021-11-01","1","47","442","7.6","0.81","<1","<1","21","<1","217","<0.1","54","710","8.5","<1","2808","1","<0.01","36","2.9","390000","0.097","0.5","<0.01","104","<1","87","<1","2","2","0.17","0.16","0.9","0.6","7.5","2","1.4","12","<1","0.04","14","<1","","11","","1700","280","5.3","<2","26.2","15","90000"
"North Western","Tuen Mun River","TN1","2021-12-01","1","25","<50","6.8","0.75","<1","<1","21","<1","185","<0.1","20","560","13","<1","2099","2","<0.01","57","5","470000","0.328","0.5","<0.01","112","<1","84","<1","3","2","0.28","0.27","1.3","0.49","7.6","1.4","1.2","13","<1","0.05","15","<1","8.6","9","0.69","1400","240","7.2","<2","21.5","36","90000"
"North Western","Tuen Mun River","TN2","2021-02-19","1","28","<50","7.8","1.1","<1","<1","16","<1","58","<0.1","36","18","0.5","<1","341","1","<0.01","83","7.1","820000","0.007","0.5","<0.01","<50","<1","36","<1","7","1","0.43","0.11","2","0.53","7.9","<0.2","0.2","10","<1","0.02","14","<1","11","13","0.96","220","57","6.8","<2","23.4","12","700000"
"North Western","Tuen Mun River","TN2","2021-03-25","1","8.1","97","5.9","0.43","<1","1","14","<1","56","<0.1","23","19","8.5","<1","315","2","<0.01","96","8","220000","0.011","0.5","<0.01","<50","<1","36","<1","6","2","0.44","0.098","<0.5","0.57","7.9","3.7","0.2","8.8","<1","<0.02","6","<1","9.2","8","0.91","240","70","4.3","<2","24.8","10","190000"
"North Western","Tuen Mun River","TN2","2021-04-07","1","12","<50","7.5","0.3","<1","<1","16","<1","55","<0.1","25","19","7.5","<1","366","3","<0.01","118","9.3","330000","0.007","0.5","<0.01","70","<1","31","<1","12","1","0.69","0.14","<0.5","0.58","7.7","4.8","0.2","11","<1","0.02","7.6","<1","8.8","8","0.8","190","60","3.6","<2","27.6","<10","210000"
"North Western","Tuen Mun River","TN2","2021-05-24","1","66","<50","7.4","1.2","2","2","20","<1","51","<0.1","100","30","47","<1","409","7","<0.01","57","4.3","2000000","0.022","0.3","<0.01","228","2","69","<1","6","3","0.011","0.008","1.3","0.78","7.8","17","0.2","8.2","<1","<0.02","6600","<1","","37","","10000","3400","435.2","4","30.3","46","1400000"
"North Western","Tuen Mun River","TN2","2021-06-11","1","12","<50","5.7","0.52","<1","1","18","<1","64","<0.1","36","24","27","<1","458","3","<0.01","179","12.9","860000","0.01","0.7","<0.01","<50","<1","19","<1","27","2","2","0.51","<0.5","0.57","8.4","6.3","0.2","15","<1","0.03","8.9","<1","","10","","250","48","6.4","<2","32.6","<10","530000"
"North Western","Tuen Mun River","TN2","2021-07-08","1","2.4","140","2.1","0.12","<1","1","21","<1","57","<0.1","12","17","1.3","2","455","3","<0.01","158","11.3","75000","0.017","1","<0.01","<50","<1","12","<1","57","1","7","1.3","<0.5","0.2","8","0.7","0.2","17","<1","<0.02","17","<1","","4","","260","78","9.1","2","33.1","<10","49000"
"North Western","Tuen Mun River","TN2","2021-08-20","1","2.8","121","1.4","0.27","<1","1","9","<1","<50","<0.1","6","12","<0.2","3","273","2","<0.01","101","7.6","460000","0.03","0.7","<0.01","<50","<1","<10","<1","19","1","2.4","0.2","<0.5","0.16","9.2","<0.2","0.1","17","<1","<0.02","640","<1","","3","","780","130","351.3","2","30.3","<10","120000"
"North Western","Tuen Mun River","TN2","2021-09-02","1","3.3","101","1.9","0.07","<1","<1","56","<1","<50","<0.1","15","18","1.1","2","286","2","<0.01","106","8","270000","0.059","0.5","<0.01","<50","<1","38","<1","15","2","1.1","0.17","<0.5","0.22","8.3","1.3","0.1","18","<1","<0.02","5.9","<1","","3","","160","86","9.5","<2","30.3","<10","200000"
"North Western","Tuen Mun River","TN2","2021-10-18","1","3.1","<50","1.2","0.12","<1","<1","10","<1","<50","<0.1","8","<10","1.3","<1","156","<1","<0.01","102","8.4","88000","0.035","0.3","<0.01","<50","<1","42","<1","6","<1","1.4","0.086","<0.5","0.14","7.4","0.3","0.1","15","<1","<0.02","3.3","<1","","3","","170","73","9.4","<2","25.3","<10","57000"
"North Western","Tuen Mun River","TN2","2021-11-01","1","3.9","<50","1.6","0.11","<1","<1","9","<1","<50","<0.1","6","<10","1.1","<1","174","<1","<0.01","95","7.9","96000","0.023","0.3","<0.01","<50","<1","42","<1","5","1","1.1","0.086","<0.5","0.16","7.2","<0.2","0.1","20","<1","<0.02","3.7","<1","","2","","140","54","6.3","<2","25.1","<10","60000"
"North Western","Tuen Mun River","TN2","2021-12-01","1","3.7","<50","1.9","0.23","<1","<1","13","<1","<50","<0.1","8","20","0.3","<1","183","2","<0.01","90","8.1","160000","0.006","0.4","<0.01","<50","<1","33","<1","7","<1","1.7","0.082","<0.5","0.26","7.3","<0.2","0.1","20","<1","<0.02","3.4","<1","3.5","4","0.39","150","55","4.9","<2","20.4","13","120000"
"North Western","Tuen Mun River","TN3","2021-02-19","1","11","<50","0.31","0.08","<1","2","25","<1","2770","<0.1","12","11000","6.7","1","27516","5","<0.01","45","3.7","250000","null","0.7","<0.01","<50","<1","86","<1","8","9","0.27","0.03","<0.5","0.024","7.5","1.7","19","2.7","<1","<0.02","20","<1","1.5","5","0.15","24000","5400","2.2","<2","19.7","11","20000"
"North Western","Tuen Mun River","TN3","2021-03-25","1","5.6","51","0.41","<0.05","<1","1","22","<1","3272","<0.1","25","14000","54","<1","37020","3","<0.01","98","7.3","1600","null","0.8","<0.01","<50","<1","59","<1","9","5","0.19","0.033","<0.5","0.023","8.1","7.7","24.5","0.81","<1","<0.02","20","<1","1.3","6","0.15","38000","11000","2.9","<2","23","<10","400"
"North Western","Tuen Mun River","TN3","2021-04-07","1","3.3","<50","0.7","<0.05","<1","1","25","<1","2760","<0.1","26","9500","29","<1","29280","3","<0.01","64","4.9","6300","null","0.7","<0.01","<50","<1","93","<1","8","4","0.18","0.054","<0.5","0.026","7.6","2.5","18.5","2.8","<1","<0.02","4.4","<1","1.6","5","0.12","23000","4600","2.2","<2","24","<10","560"
"North Western","Tuen Mun River","TN3","2021-05-24","1","4.2","77","0.3","<0.05","<1","1","31","<1","1008","<0.1","27","3600","47","<1","13022","2","<0.01","103","7.4","49000","null","0.6","<0.01","<50","<1","54","<1","4","3","0.47","0.066","<0.5","0.01","7.9","6.6","6.6","2.5","<1","<0.02","7.4","<1","","5","","8900","1700","2.9","<2","31","<10","10000"
"North Western","Tuen Mun River","TN3","2021-06-11","1","2.9","121","0.31","<0.05","<1","2","23","<1","2320","<0.1","9","10000","20","2","30330","3","<0.01","90","6.3","60000","null","0.7","<0.01","<50","<1","83","<1","8","6","0.46","0.056","<0.5","0.026","7.9","3.5","17.2","2.8","<1","<0.02","4.1","<1","","4","","22000","3800","1.8","2","29.3","<10","16000"
"North Western","Tuen Mun River","TN3","2021-07-08","1","4.5","105","0.52","<0.05","<1","2","34","<1","1235","<0.1","19","5800","33","1","19576","3","<0.01","111","7.8","23000","null","0.6","<0.01","72","<1","121","<1","6","5","0.62","0.077","<0.5","0.012","8","4","10.2","2.1","<1","<0.02","9.6","<1","","5","","13000","2300","2.5","<2","31.1","<10","3000"
"North Western","Tuen Mun River","TN3","2021-08-20","1","2.4","127","0.66","<0.05","<1","2","33","<1","1887","<0.1","8","3700","12","2","28078","5","<0.01","63","4.4","100000","null","0.7","<0.01","<50","<1","143","<1","8","7","0.39","0.1","<0.5","0.027","7.7","3.3","15.6","4.6","<1","<0.02","3.3","<1","","3","","21000","3700","4.2","3","29.9","<10","13000"
"North Western","Tuen Mun River","TN3","2021-09-02","1","3.3","88","0.51","<0.05","<1","2","35","<1","1981","<0.1","22","8300","39","3","28191","4","<0.01","84","5.8","29000","null","0.7","<0.01","51","<1","199","<1","8","7","0.21","0.043","<0.5","0.024","7.5","7.4","15.5","4.9","<1","<0.02","7.2","<1","","4","","19000","3700","4.5","2","30.2","<10","2900"
"North Western","Tuen Mun River","TN3","2021-10-18","1","1.1","53","0.5","0.09","<1","2","21","<1","3101","<0.1","8","13000","2.1","2","35088","3","<0.01","76","5.4","25000","null","0.7","<0.01","<50","<1","80","<1","8","6","0.36","0.041","<0.5","0.057","7.8","0.7","21.6","5.3","<1","<0.02","3.8","<1","","3","","71000","14000","2.8","3","25.9","<10","4200"
